year,trif-id,frs-id,fac-name,address,city,county,st,zip,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FEDERAL FACILITY,19. INDUSTRY SECTOR CODE,20. INDUSTRY SECTOR,21. PRIMARY SIC,22. SIC 2,23. SIC 3,24. SIC 4,25. SIC 5,26. SIC 6,27. PRIMARY NAICS,28. NAICS 2,29. NAICS 3,30. NAICS 4,31. NAICS 5,32. NAICS 6,33. DOC_CTRL_NUM,34. CHEMICAL,35. ELEMENTAL METAL INCLUDED,36. CAS #/COMPOUND ID,37. SRS ID,38. CLEAN AIR ACT CHEMICAL,39. CLASSIFICATION,40. METAL,41. METAL CATEGORY,42. CARCINOGEN,43. FORM TYPE,44. UNIT OF MEASURE,45. 5.1 - FUGITIVE AIR,46. 5.2 - STACK AIR,47. 5.3 - WATER,48. 5.4 - UNDERGROUND,49. 5.4.1 - UNDERGROUND CL I,50. 5.4.2 - UNDERGROUND C II-V,51. 5.5.1 - LANDFILLS,52. 5.5.1A - RCRA C LANDFILL,53. 5.5.1B - OTHER LANDFILLS,54. 5.5.2 - LAND TREATMENT,55. 5.5.3 - SURFACE IMPNDMNT,56. 5.5.3A - RCRA SURFACE IM,57. 5.5.3B - OTHER SURFACE I,58. 5.5.4 - OTHER DISPOSAL,59. ON-SITE RELEASE TOTAL,60. 6.1 - POTW - TRNS RLSE,61. 6.1 - POTW - TRNS TRT,62. POTW - TOTAL TRANSFERS,63. 6.2 - M10,64. 6.2 - M41,65. 6.2 - M62,66. 6.2 - M40 METAL,67. 6.2 - M61 METAL,68. 6.2 - M71,69. 6.2 - M81,70. 6.2 - M82,71. 6.2 - M72,72. 6.2 - M63,73. 6.2 - M66,74. 6.2 - M67,75. 6.2 - M64,76. 6.2 - M65,77. 6.2 - M73,78. 6.2 - M79,79. 6.2 - M90,80. 6.2 - M94,81. 6.2 - M99,82. OFF-SITE RELEASE TOTAL,83. 6.2 - M20,84. 6.2 - M24,85. 6.2 - M26,86. 6.2 - M28,87 6.2 - M93,88. OFF-SITE RECYCLED TOTAL,89. 6.2 - M56,90. 6.2 - M92,91. OFF-SITE ENERGY RECOVERY T,92. 6.2 - M40 NON-METAL,93. 6.2 - M50,94. 6.2 - M54,95. 6.2 - M61 NON-METAL,96. 6.2 - M69,97. 6.2 - M95,98. OFF-SITE TREATED TOTAL,99. 6.2 - UNCLASSIFIED,100. 6.2 - TOTAL TRANSFER,101. TOTAL RELEASES,102. 8.1 - RELEASES,103. 8.1A - ON-SITE CONTAINED,104. 8.1B - ON-SITE OTHER ,105. 8.1C - OFF-SITE CONTAIN,106. 8.1D - OFF-SITE OTHER R,107. 8.2 - ENERGY RECOVER ON,108. 8.3 - ENERGY RECOVER OF,109. 8.4 - RECYCLING ON SITE,110. 8.5 - RECYCLING OFF SIT,111. 8.6 - TREATMENT ON SITE,112. 8.7 - TREATMENT OFF SITE,113. PRODUCTION WSTE (8.1-8.7),114. 8.8 - ONE-TIME RELEASE,115. PROD_RATIO_OR_ ACTIVITY,116. 8.9 - PRODUCTION RATIO
2019,9250WRGSSP627WI,110038367317,AIRGAS SPECIALTY PRODUCTS-RIVERSIDE CA,6270 WILDERNESS AVE,RIVERSIDE,RIVERSIDE,CA,92504,,,33.9575,-117.446663,NAD83,AIRGAS INC,24492860,AIRGAS INC,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1319217686169,Ammonia,NO,7664417,152389,NO,TRI,NO,0,NO,R,Pounds,750,250,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,1000,0,0,0,0,0,0,0,0,1000,,PRODUCTION,0.97
2019,95348QBCRW2201C,110001199532,QG PRINTING II LLC,2201 COOPER AVE,MERCED,MERCED,CA,95348,,,37.31635,-120.50988,NAD83,QUAD/GRAPHICS INC,55302756,QUAD/GRAPHICS INC,NO,323,Printing,,,,,,,323111,,,,,,1319217932262,Ethylene glycol,NO,107211,24257,YES,TRI,NO,0,NO,R,Pounds,4840,22,0,0,0,0,0,0,0,0,0,0,0,0,4862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4862,0,0,4862,0,0,0,0,0,0,11249,0,16111,,PRODUCTION,0.95
2019,95348QBCRW2201C,110001199532,QG PRINTING II LLC,2201 COOPER AVE,MERCED,MERCED,CA,95348,,,37.31635,-120.50988,NAD83,QUAD/GRAPHICS INC,55302756,QUAD/GRAPHICS INC,NO,323,Printing,,,,,,,323111,,,,,,1319217932250,Certain glycol ethers,NO,N230,649541,YES,TRI,NO,0,NO,R,Pounds,6727,29,0,0,0,0,0,0,0,0,0,0,0,0,6756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6756,0,0,6756,0,0,0,0,0,0,14697,0,21453,,PRODUCTION,0.95
2019,94533THCLR2600H,110000482852,CLOROX MANUFACTURING CO,2600 HUNTINGTON DR,FAIRFIELD,SOLANO,CA,94533,,,38.28048,-121.970959,NAD83,THE CLOROX CO,9138033,THE CLOROX CO,NO,325,Chemicals,,,,,,,325612,,,,,,1319217987724,Certain glycol ethers,NO,N230,649541,YES,TRI,NO,0,NO,R,Pounds,4.59,1.7,0,0,0,0,0,0,0,0,0,0,0,0,6.29,3.3,37.7,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7,0,37.7,9.59,0,0,6.29,0,3.3,0,0,0,0,0,37.7,47.29,,PRODUCTION,0.82
2019,9212WCMCRB7326M,110070556426,CMC REBAR - CA - SAN DIEGO,7326 MISSION GORGE RD,SAN DIEGO,SAN DIEGO,CA,92120,,,32.805807,-117.081232,NAD83,COMMERCIAL METALS CO,7925845,COMMERCIAL METALS CO,NO,332,Fabricated Metals,,,,,,,332813,,,,,,1319217648219,Nickel compounds,NO,N495,650036,YES,TRI,YES,1,YES,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,92055MRNCRPOBOX,110018970247,US MARINE CORPS MCB CAMP PENDLETON,BLDG 22165 11TH ST,CAMP PENDLETON,SAN DIEGO,CA,920558008,,,33.306669,-117.3408,NAD83,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,YES,999,Other,,,,,,,928110,,,,,,1319217839760,Dibutyl phthalate,NO,84742,10025,YES,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ACTIVITY,1
2019,9237WRLTPL261NA,110038082268,RIALTO PLANT 24,2601 N. ALDER AVE.,RIALTO,SAN BERNARDINO,CA,92376,,,34.147153,-117.416432,NAD83,MCC DEVELOPMENT CORP,838030492,MCC DEVELOPMENT CORP,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1319218424416,Lead compounds,NO,N420,650002,YES,PBT,YES,1,NO,R,Pounds,8.9,0.004317,0,0,0,0,0,0,0,0,0,0,0,8.066,16.970317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.970317,0,0,16.970317,0,0,0,0,87.021,0,0,0,103.991317,,PRODUCTION,0.8
2019,92055MRNCRPOBOX,110018970247,US MARINE CORPS MCB CAMP PENDLETON,BLDG 22165 11TH ST,CAMP PENDLETON,SAN DIEGO,CA,920558008,,,33.306669,-117.3408,NAD83,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,YES,999,Other,,,,,,,928110,,,,,,1319217839784,Manganese,NO,7439965,149625,YES,TRI,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,9900,9900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,96,0,0,0,0,0,0,0,0,0,0,0,96,9900,0,0,9900,0,0,0,0,0,96,0,0,9996,,ACTIVITY,1
2019,95826PRCTR8201F,110017423448,PROCTER & GAMBLE MFG CO,8201 FRUITRIDGE RD,SACRAMENTO,SACRAMENTO,CA,95826,,,38.527079,-121.401445,NAD83,THE PROCTER & GAMBLE CO,1316827,THE PROCTER & GAMBLE CO,NO,325,Chemicals,,,,,,,325199,,,,,,1319217930282,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),YES,N090,649475,YES,TRI,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,66,0,0,1135,0,0,0,0,0,0,0,0,0,0,271191,0,0,0,0,0,272392,0,2054,2270,0,0,4324,0,0,0,0,0,0,0,0,0,0,0,276650,272392,0,0,0,271241.16,1150.84,0,0,0,4324,0,0,276716,,PRODUCTION,0.98
2019,95826PRCTR8201F,110017423448,PROCTER & GAMBLE MFG CO,8201 FRUITRIDGE RD,SACRAMENTO,SACRAMENTO,CA,95826,,,38.527079,-121.401445,NAD83,THE PROCTER & GAMBLE CO,1316827,THE PROCTER & GAMBLE CO,NO,325,Chemicals,,,,,,,325199,,,,,,1319217930294,COPPER  and COPPER COMPOUNDS,YES,N100,649491,NO,TRI,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,81,0,0,1396,0,0,0,0,0,0,0,0,0,0,333462,0,0,0,0,0,334939,0,2525,2791,0,0,5316,0,0,0,0,0,0,0,0,0,0,0,340174,334939,0,0,0,333520.32,1418.68,0,0,0,5316,0,0,340255,,PRODUCTION,0.98
2019,93446SNBNK1740C,110000481782,JOSLYN SUNBANK CO LLC,1740 COMMERCE WAY,PASO ROBLES,SAN LUIS OBISPO,CA,93446,,,35.60991,-120.65236,NAD83,ESTERLINE TECHNOLOGIES CORP,43190826,TRANSDIGM INC,NO,335,Electrical Equipment,,,,,,,335932,332813,,,,,1319218159198,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,649616,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592.3,32330.7,35923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32330.7,0,32330.7,3592.3,0,0,0,0,3592.3,0,0,0,0,0,32330.7,35923,,PRODUCTION,1
2019,93446SNBNK1740C,110000481782,JOSLYN SUNBANK CO LLC,1740 COMMERCE WAY,PASO ROBLES,SAN LUIS OBISPO,CA,93446,,,35.60991,-120.65236,NAD83,ESTERLINE TECHNOLOGIES CORP,43190826,TRANSDIGM INC,NO,335,Electrical Equipment,,,,,,,335932,332813,,,,,1319218159186,NICKEL  and NICKEL COMPOUNDS,YES,N495,650036,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13237,0,0,0,0,7209,0,20446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20446,20446,0,0,0,13237,7209,0,0,0,0,0,0,20446,,PRODUCTION,0.99
2019,92055MRNCRPOBOX,110018970247,US MARINE CORPS MCB CAMP PENDLETON,BLDG 22165 11TH ST,CAMP PENDLETON,SAN DIEGO,CA,920558008,,,33.306669,-117.3408,NAD83,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,YES,999,Other,,,,,,,928110,,,,,,1319217839721,LEAD  and LEAD COMPOUNDS,YES,N420,650002,YES,PBT,YES,1,NO,R,Pounds,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.4,0,0,0,0,0,0,0,0,0.4,,ACTIVITY,1.5
2019,95826PRCTR8201F,110017423448,PROCTER & GAMBLE MFG CO,8201 FRUITRIDGE RD,SACRAMENTO,SACRAMENTO,CA,95826,,,38.527079,-121.401445,NAD83,THE PROCTER & GAMBLE CO,1316827,THE PROCTER & GAMBLE CO,NO,325,Chemicals,,,,,,,325199,,,,,,1319217930306,Methanol,NO,67561,4283,YES,TRI,NO,0,NO,R,Pounds,121,8752,0,0,0,0,0,0,0,0,0,0,0,0,8873,213682.56,2457349.44,2671032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213682.56,0,0,0,0,0,0,1940,0,1940,0,0,0,0,0,0,2457349.44,0,2459289.44,222555.56,0,0,8873,0,213682.56,0,1940,0,0,0,2457349.44,2681845,,PRODUCTION,0.98
2019,92055MRNCRPOBOX,110018970247,US MARINE CORPS MCB CAMP PENDLETON,BLDG 22165 11TH ST,CAMP PENDLETON,SAN DIEGO,CA,920558008,,,33.306669,-117.3408,NAD83,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,YES,999,Other,,,,,,,928110,,,,,,1319217839772,LEAD  and LEAD COMPOUNDS,YES,N420,650002,YES,PBT,YES,1,NO,R,Pounds,500.4,0,0,0,0,0,0,0,0,0,0,0,0,206364.8,206865.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31182.2,31182.2,0,0,0,0,0,0,0,0,0,0,0,31182.2,206865.2,0,0,206865.2,0,0,0,0,0,31182.2,0,0,238047.4,,ACTIVITY,1
2019,93446SNBNK1740C,110000481782,JOSLYN SUNBANK CO LLC,1740 COMMERCE WAY,PASO ROBLES,SAN LUIS OBISPO,CA,93446,,,35.60991,-120.65236,NAD83,ESTERLINE TECHNOLOGIES CORP,43190826,TRANSDIGM INC,NO,335,Electrical Equipment,,,,,,,335932,332813,,,,,1319218159200,Nitric acid,NO,7697372,152686,NO,TRI,NO,0,NO,R,Pounds,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5640,0,5640,0,5640,5,0,0,5,0,0,0,0,0,0,36165,5640,41810,,PRODUCTION,1
2019,92055MRNCRPOBOX,110018970247,US MARINE CORPS MCB CAMP PENDLETON,BLDG 22165 11TH ST,CAMP PENDLETON,SAN DIEGO,CA,920558008,,,33.306669,-117.3408,NAD83,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,YES,999,Other,,,,,,,928110,,,,,,1319217839745,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,649616,NO,TRI,NO,0,NO,R,Pounds,0,0,38000,0,0,11000,0,0,0,1200,0,0,10000,0,60200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0,0,0,0,0,0,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,60980,0,0,60000,780,0,0,0,0,0,0,0,60780,,ACTIVITY,1.12
2019,92082SRVVL34140,110000478714,SURVIVAL SYSTEMS INTERNATIONAL INC,34140 VALLEY CENTER RD,VALLEY CENTER,SAN DIEGO,CA,92082,587,"Rincon Band of Luiseno Mission Indians of the Rincon Reservation, California",33.2734,-116.95368,NAD83,NA,,NA,NO,336,Transportation Equipment,,,,,,,336612,326150,336413,,,,1319218169288,Diisocyanates,NO,N120,649715,YES,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PRODUCTION,2.3
2019,92335KCHMT14929,110001133130,ERGON ASPHALT & EMULSIONS INC - FONTANA,14929 SLOVER AVE,FONTANA,SAN BERNARDINO,CA,92337,,,34.06293,-117.47948,NAD83,ERGON INC,87023743,ERGON INC,NO,324,Petroleum,,,,,,,324121,,,,,,1319218268593,"Benzo[g,h,i]perylene",NO,191242,40576,YES,PBT,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PRODUCTION,0.83
2019,92335KCHMT14929,110001133130,ERGON ASPHALT & EMULSIONS INC - FONTANA,14929 SLOVER AVE,FONTANA,SAN BERNARDINO,CA,92337,,,34.06293,-117.47948,NAD83,ERGON INC,87023743,ERGON INC,NO,324,Petroleum,,,,,,,324121,,,,,,1319218268605,Polycyclic aromatic compounds,NO,N590,649749,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PRODUCTION,0.83
2019,93524RFRCF1SROS,110000908466,US DOD USAF EDWARDS AFB CA,12 LABORATORY RD,EDWARDS,KERN,CA,93524,,,34.949439,-117.8857,NAD83,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,YES,999,Other,,,,,,,928110,,,,,,1319217765027,Lead,NO,7439921,149583,YES,PBT,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.2,0,0,0,0,0,0,61.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.2,61.2,0,0,0,61.2,0,0,0,0,0,0,0,61.2,,ACTIVITY,1
2019,92055MRNCRPOBOX,110018970247,US MARINE CORPS MCB CAMP PENDLETON,BLDG 22165 11TH ST,CAMP PENDLETON,SAN DIEGO,CA,920558008,,,33.306669,-117.3408,NAD83,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,YES,999,Other,,,,,,,928110,,,,,,1319217839719,Copper,NO,7440508,150086,NO,TRI,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ACTIVITY,1.5
2019,92055MRNCRPOBOX,110018970247,US MARINE CORPS MCB CAMP PENDLETON,BLDG 22165 11TH ST,CAMP PENDLETON,SAN DIEGO,CA,920558008,,,33.306669,-117.3408,NAD83,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,YES,999,Other,,,,,,,928110,,,,,,1319217839810,Phosphorus (yellow or white),NO,12185103,153049,YES,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ACTIVITY,1
2019,92055MRNCRPOBOX,110018970247,US MARINE CORPS MCB CAMP PENDLETON,BLDG 22165 11TH ST,CAMP PENDLETON,SAN DIEGO,CA,920558008,,,33.306669,-117.3408,NAD83,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,YES,999,Other,,,,,,,928110,,,,,,1319217839758,Copper,NO,7440508,150086,NO,TRI,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,160000,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89000,89000,0,0,0,0,0,0,0,0,0,0,0,89000,160000,0,0,160000,0,0,0,0,0,89000,0,0,249000,,ACTIVITY,1
2019,93524RFRCF1SROS,110000908466,US DOD USAF EDWARDS AFB CA,12 LABORATORY RD,EDWARDS,KERN,CA,93524,,,34.949439,-117.8857,NAD83,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,YES,999,Other,,,,,,,928110,,,,,,1319217765041,Lead,NO,7439921,149583,YES,PBT,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,1579.9,1579.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579.9,0,0,1579.9,0,0,0,0,0,0,0,0,1579.9,,ACTIVITY,0.62
2019,92055MRNCRPOBOX,110018970247,US MARINE CORPS MCB CAMP PENDLETON,BLDG 22165 11TH ST,CAMP PENDLETON,SAN DIEGO,CA,920558008,,,33.306669,-117.3408,NAD83,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,YES,999,Other,,,,,,,928110,,,,,,1319217839707,Methanol,NO,67561,4283,YES,TRI,NO,0,NO,R,Pounds,13,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,13,,,
2019,93524RFRCF1SROS,110000908466,US DOD USAF EDWARDS AFB CA,12 LABORATORY RD,EDWARDS,KERN,CA,93524,,,34.949439,-117.8857,NAD83,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,YES,999,Other,,,,,,,928110,,,,,,1319217765039,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,649616,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,38563,260,38823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38823,0,0,38823,0,0,0,0,105677,0,0,0,144500,,ACTIVITY,0.95
2019,92055MRNCRPOBOX,110018970247,US MARINE CORPS MCB CAMP PENDLETON,BLDG 22165 11TH ST,CAMP PENDLETON,SAN DIEGO,CA,920558008,,,33.306669,-117.3408,NAD83,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,YES,999,Other,,,,,,,928110,,,,,,1319217839733,Manganese,NO,7439965,149625,YES,TRI,YES,1,NO,R,Pounds,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,,ACTIVITY,1
2019,92055MRNCRPOBOX,110018970247,US MARINE CORPS MCB CAMP PENDLETON,BLDG 22165 11TH ST,CAMP PENDLETON,SAN DIEGO,CA,920558008,,,33.306669,-117.3408,NAD83,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,YES,999,Other,,,,,,,928110,,,,,,1319217839808,Nitroglycerin,NO,55630,1941,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ACTIVITY,1
2019,9213WTLDYN9855C,110042419308,TELEDYNE INSTRUMENTS INC DBA TELEDYNE IMPULSE,9855 CARROLL CANYON RD,SAN DIEGO,SAN DIEGO,CA,92131,,,32.90299,-117.11389,NAD83,TELEDYNE TECHNOLOGIES INC,9578813,TELEDYNE TECHNOLOGIES INC,NO,335,Electrical Equipment,,,,,,,335931,,,,,,1319218517744,Lead compounds,NO,N420,650002,YES,PBT,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,0,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,515,0,0,0,0,515,0,0,0,0,0,0,515,,PRODUCTION,1.1
2019,93543HLLDY7747E,110020516967,HOLLIDAY ROCK-PALMDALE,7749 E AVENUE T,LITTLEROCK,LOS ANGELES,CA,93543,,,34.51682,-117.95568,NAD83,NA,,HOLLIDAY ROCK CO INC,NO,324,Petroleum,,,,,,,324121,327320,212321,,,,1319218410924,Manganese,NO,7439965,149625,YES,TRI,YES,1,NO,R,Pounds,6.238,0.728,0,0,0,0,0,0,0,0,0,0,0,0,6.966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.966,0,0,6.966,0,0,0,0,0,0,0,0,6.966,,,
2019,92407MPCRP5415N,110039018826,MAPEI CORP,5415 N INDUSTRIAL PKWY,SAN BERNARDINO,SAN BERNARDINO,CA,92407,,,34.17943,-117.34947,NAD83,MAPEI CORP,NA,MAPEI CORP,NO,325,Chemicals,,,,,,,325520,,,,,,1319217621111,Lithium carbonate,NO,554132,53553,NO,TRI,NO,2,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,93543HLLDY7747E,110020516967,HOLLIDAY ROCK-PALMDALE,7749 E AVENUE T,LITTLEROCK,LOS ANGELES,CA,93543,,,34.51682,-117.95568,NAD83,NA,,HOLLIDAY ROCK CO INC,NO,324,Petroleum,,,,,,,324121,327320,212321,,,,1319218410963,Copper,NO,7440508,150086,NO,TRI,YES,1,NO,R,Pounds,0.676,0.276,0,0,0,0,0,0,0,0,0,0,0,0,0.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952,0,0,0.952,0,0,0,0,0,0,0,0,0.952,,,
2019,93543HLLDY7747E,110020516967,HOLLIDAY ROCK-PALMDALE,7749 E AVENUE T,LITTLEROCK,LOS ANGELES,CA,93543,,,34.51682,-117.95568,NAD83,NA,,HOLLIDAY ROCK CO INC,NO,324,Petroleum,,,,,,,324121,327320,212321,,,,1319218410975,Lead compounds,NO,N420,650002,YES,PBT,YES,1,NO,R,Pounds,0.015,1.171,0,0,0,0,0,0,0,0,0,0,0,0,1.186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.186,0,0,1.186,0,0,0,0,0,0,0,0,1.186,,,
